Id_Restaurante,Id_review,Review,Restaurante,Votaciones,Valoracion,Dirección
1,12,nuestro favorito y la carrillera siempre impresionante el trato de samy impecable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,13,gracias por el buen trato la buena comida además tengo que destacar el buen trato de la persona que atendió nuestra mesa samy ha sido especial y todo buenísimo desde los buñuelos de bacalao la empandas los chipirones hasta el postre con esa falla y taeta de queso gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,14,el restaurante el producto el ambiente y la forma de atender son siempre garantía de éxito en este restaurante gracias anthony por tu atención,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,15,buen ambiente buena comida y buen servicio pedimos una pieza de carne al punto y estaba ideal tal y como pedimos rapido y delicioso gracias anthony,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,16,una experiencia maravillosa para probar las delicias de este exquisito restaurante y su variedad de muchos platos locales de galicia y otros platos mediterráneos que se ofrecen probamos las recomendaciones de manuel cuya experiencia y profesionalidad es insuperable que ha trabajado en este establecimiento muchos años elegimos el foie gras con la salsa pedro giménez trozos de bacalao muneulos y porción de pulpo gallego como entrantes luego susana bianca mi hija y yo tuvimos el lomo bajo como plato principal para compartir para el dulce la especialidad de la casa de torricas se riega con un vaso o dos de vino tinto ribera del duero excelente elección de restaurante menú y un servicio excepcional de manuel y su equipo no te pierdas esta oportunidad bon appetite estrellas,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,17,nuestra experiencia fue excelente pero queremos destacar sobre todo al camarero manuel que fue el punto principal de la velada súper atento amable y siempre pendiente de cada detalle nos hizo sentir muy cómodos y bien atendidos en todo momento la comida estuvo muy bien todo rico y bien presentado pero sin duda el trato de manuel marcó la diferencia volveremos sin dudarlo,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,18,mi amiga celebró su boda y todo un acierto tanto a nivel de los platos elegidos como por todo el personal que trabaja allí mi agradecimiento también en especial a antony manuel y ayoub gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,19,la atención y la comida increíble nos ha atendido ayoub ha sido acertado en sus recomendaciones y su atención de volveremos pronto,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,20,la comida de primera el lugar muy acogedor y bonito pero la atención es excepcional especial mención a ayoub manuel y por supuesto anthony pero en realidad todos gracias por hacernos vivir una experiencia inolvidable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,21,la comida estaba riquísima y la atención al cliente excelente,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,22,es un acierto seguro nunca cambia la calidad ni el buen servicio,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,23,la comida muy rica y el servicio espectacular manuel y alex excepcional mejor imposible,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,24,elegí este restaurante para organizar la pedida de mano de un amigo y la experiencia fue sencillamente perfecta desde la planificación hasta el último detalle el equipo demostró una sensibilidad y profesionalidad excepcionales mención especial merece manuel un camarero increíble que nos brindó una atención de auténtico lujo de estrellas su trato fue impecable estando pendiente de cada detalle con una elegancia y cercanía que elevaron toda la experiencia la gastronomía el menú degustación es una joya cada plato equilibra lujo y sabor a la perfección y las hamburguesas de wagyu la tarta de queso los buñuelos de bacalao todo buenísimo el servicio manuel y el resto del equipo fueron cómplices ideales logrando que la entrada de los mariachis fluyera de forma natural y emocionante el ambiente nos facilitaron unas mesas con la privacidad ideal permitiéndonos disfrutar de la intimidad necesaria en un entorno de máxima exclusividad un lugar a la altura de los grandes momentos de la vida gracias por hacer que este día sea inolvidable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,25,excelente sitio con una amplia carta y muy buena materia prima te recomiendo que te atienda juanjo y tu experiencia ganará varios enteros,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,26,nos ha encantado todo el servicio perfecto nos atendió roberto muy atento y muy majo todo perfecto a la hora de servir y retirar camarero de y la comida de tambien,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,27,estuvimos comiendo en familia y la verdad que todo fue una experiencia buenísima trato inmejorable de alex y samy en todo momento y muy atentos la comida riquísima recomendamos sobre todo sus pescados y el pulpo que sin duda de los mejores que hemos probado nunca volveremos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,28,el menú es impecable unos productos de máxima calidad y muy elaborados recalcar que el servicio especialmente de ayoub fue asombroso atento y amable sin duda alguna repetiríamos muy recomendable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,29,fuimos mi pareja y yo para celebrar san valentín todo el restaurante es perfecto el ambiente la comida el trato los platos están perfectamente preparados sabrosos y correctos buenas cantidades en cada uno de ellos el trato del personal es exquisito desde la recepción hasta el momento en el que sales roberto nuestro camarero fue excelente en trato y amabilidad explicándolo todo muy bien y sirviendo de una manera perfecta no puedo decir nada malo porque incluso al salir todos los camareros iban despidiéndose educadamente,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,30,muy bueno todos los platos el personal súper majo muy atento y el servicio expectacular y la calidad de los platos me ha sorprendido muchísimo y positivamente repitiré seguro,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,31,comida excelente el chico que nos atendió ayoub trato inmejorable no dudare en volver,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,32,al hacer una reserva por favor pregunte por eloy su servicio es excesivo realmente la comida era fantástica pero el servicio de eloy claramente hizo que esta fuera la mejor cena que tuvimos en madrid,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,33,la comida riquísima todo espectacular para repetir la atención de manuel inmejorable muy pendiente en todo momento y muy amable gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,34,disfrutamos una comida excepcional el servicio profesional atento y cercano nos atendió josé un chico dominicano encantador la comida y los tiempos perfectos buenos sabores la lubina un espectaculo,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,35,una comida excepcional con un servicio magnífico todo un descubrimiento,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,36,buena comida y buen servicio con don manuel,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,37,excelente atención la comida es riquísima la atención increíble nos atendió manuel y nos dio muy buenas recomendaciones muy satisfechos recomendado,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,38,lá comida estaba increíble y el atendimento de manuel impecable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,39,el ambiente local y comida excelente de gran calidad y bien presentada pero lo mas importante ha sido el trato personal el servicio ofrecido por ayoub ha sido inmejorable seguro que volveremos de,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,40,nos animamos a visitarlo guiados por las excelentes críticas y la experiencia no pudo ser mejor la atención fue impecable manuel y álex nos atendieron de maravilla siempre atentos y acertando plenamente con sus recomendaciones elegimos el menú select aniversario y nos encantó todo destacamos especialmente el tiradito de corvina la ventresca de atún rojo de almadraba salvaje en carpaccio y los buñuelos de bacalao simplemente espectaculares como plato principal el lomo bajo de black angus estaba exquisito tanto por la calidad de la carne como por el punto perfecto que le dieron los vinos también nos sorprendieron gratamente un albariño de la casa no soy especialmente amante de esta variedad pero reconozco que me gustó mucho y un ribera del duero tinto la oficina muy recomendable los postres igualmente estuvieron a la altura del resto del menú sin duda volveremos a repetir,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,41,esta es la tercera vez que vamos y nunca defrauda la comida espectacular y una atención sobresaliente gracias ricardo y miguel,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,42,género de primera un auténtico espectáculo la lubina el lomo el pulpo las alcachofas comodisimo ambiente y espectacular servicio de ayoub que nos ha atendido con mucha mucha profesionalidad y amabilidad todo un acierto,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,43,el restaurante los montes de galicia ofrece una experiencia gastronómica de alto nivel con una cocina cuidada producto de primera calidad y una presentación impecable en cada plato el ambiente es elegante y acogedor ideal tanto para comidas especiales como para disfrutar sin prisas mención especial para manuel un camarero extraordinario que eleva la experiencia trato excelente cercano y totalmente personalizado siempre atento profesional y con grandes recomendaciones hace que el cliente se sienta cómodo y bien atendido en todo momento un servicio de diez que marca la diferencia y convierte la visita en una experiencia realmente memorable sin duda muy recomendable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,44,si vives o estás de paso por madrid como fue nuestro caso es una parada obligatoria el trato es inmejorable destacar especialmente a manuel que nos atendió con mucha atención y cuidado en cada detalle para hacer que nuestra experiencia fuera un todo lo que nos recomendó fue un acierto especialmente los buñuelos de bacalao platos con excelente presentación y buena cantidad y se nota la calidad del pescado fresco sin duda repetiremos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,45,fue una experiencia inolvidable desde la calidad de la comida al inmejorable trato de manuel la velada fue de no dudare en volver,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,46,lugar tranquilo y agradable la comida muy buena todo el personal muy agradables nuestro mesero fue ricardo un profesional de los pies a la cabeza un trato con los clientes excepcional si algún día vuelve nos a madrid nos encantaría repetir,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,47,imprescindible este restaurante es una verdadera joya la comida es absolutamente deliciosa cada plato es una obra maestra la atención es inmejorable el personal es amable atento y profesional sin duda es uno de los mejores restaurantes que he visitado lo recomiendo muchísimo a todos aquellos que buscan una experiencia gastronómica de alta calidad no te pierdas la oportunidad de disfrutar de este lugar estrellas sin duda,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,48,hemos venido en pareja la comida esprctaculqr hemos tenido que pedir un cambio por alergias y el camarero juan jose ha sido espectacular lo ha resuleto con maestria recomendacion por cien,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,49,una experiencia gastronómica impresionante la atención de ayoub fue excepcional un trato excelente la comida de primera calidad todo super fresco y riquísimo sin duda un sitio para repetir cada vez que vaya a madrid,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,50,ayoub fue nuestro camarero y ofreció un servicio excepcional desde el primer momento destacó por su amabilidad atención al detalle y cercanía haciendo que nuestra experiencia fuera verdaderamente memorable la calidad de la comida fue excelente superando expectativas y el trato recibido elevó aún más la velada sin duda una combinación perfecta entre gastronomía y servicio una experiencia de que recomendaríamos sin dudar,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,51,una experiencia absolutamente sensacional desde la reserva todo fue perfecto la comida estuvo espectacular cuidada en cada detalle con sabores que realmente sorprenden el servicio de eloi fue impecable atento y cercano en todo momento marcando la diferencia y el ambiente simplemente increíble acogedor y con una atmósfera que invita a disfrutar sin prisas sin duda un sitio para repetir,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,52,la experiencia muy buena la atención de ayoub la mejor muy buena persona estuvo atento en todo momento muy detallista volveremos la comida genial pero lo mejor es la atención de ayoub con todos nosotros,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,53,todo muy bueno el trato correcto pero las porciones son escasas para el precio tan extremadamente alto que tienen me parece que se ha perdido la proporción fuimos hace años y no recordaba que la comida fuese de unos por comensal no te quedas con hambre pero tampoco es una comida con la que te vayas saturado ni completamente lleno cada postre cada plato principal en torno a como mínimo lo siento pero creo que hay opciones en madrid más apropiadas actualmente,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,54,sin duda venir a este restaurante es un acierto seguro ellos mismos te lo dicen que si no te gusta un plato se lo puedes devolver porque todo está exquisito la atención de miguel ha sido impecable estaba todo espectacular pedimos el foi al pedro ximenez los buñuelos de bacalao el timbal de txangurro el tataki de atún rojo la pluma ibérica y de postre una torrija súper cremosa a la cual no hicimos fotos nos pudo el ansia jeje,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,55,la comida estuvo excelente destacamos el pulpo el pescado en su punto y los buñuelos deliciosos el ambiente fue perfecto y el servicio impecable mención especial para roberto por si gran profesionalidad cercanía y atención al detalle siempre pendiente de nosotros haciendo que la velada fuese aún más especial una experiencia para repetir,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,56,el pulpo y la lasaña de merluza fueron riquísimos nos encantó todo y alex fue súper majo recomendamos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,57,local acogedor de lujo y toque familiar con disimulada sofisticación los camareros amables y profesionales nos recibe anthony con exquisita elegancia y buenos modales la comida muy rica y sin pretensiones de michellín reúne y llena el plato en su justa medida para abarrotar los sentidos de placer y emoción que nos presenta ricardo un camarero educado y pendiente con gran sencillez del sentido de su profesión,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,58,experiencia impecable en los montes de galicia no es de extrañar que siempre esté en los primeros puestos de madrid desde que entras el ambiente te envuelve pero lo que realmente marca la diferencia es el servicio quiero mencionar especialmente a anthony quien nos atendió de maravilla fue atento profesional y conocía la carta a la perfección sus recomendaciones fueron un acierto total y nos hizo sentir como en casa lo que no te puedes perder el bacalao es su plato estrella y la textura es simplemente perfecta la tarta de queso posiblemente una de las mejores de la ciudad súper cremosa sin duda una parada obligatoria para los amantes del buen producto y el trato de diez gracias a anthony por hacer la noche tan especial,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,59,no es la primera vez que vamos pero hacía ya tiempo que no íbamos espectacular en todo la comida increíble y la atención también con especial mención a ricardo que nos ha atendido estupendamente sitio totalmente recomendable aunque no es barato la calidad se paga gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,60,todo estaba bastante bueno en especial las croquetas de cecina y el pulpo a ma gallega cabe a destacar el gran servicio de ayoub el camarero que nos ha atendido muy buena comida y mejor trato,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,61,muy bueno todo espectacular repetiré,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,62,comimos genial y la pasamos muy bien en familia y manuel y alex nos trataron como en casa,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,63,muy buena comida excelente atención del personal,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,64,muy buenos platillos y servicio sin duda muy buena experiencia gracias a manuel recomiendo mucho preguntar por la tarta de queso,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,65,mi visita a los montes de galicia fue sencillamente perfecta de principio a fin todo en este restaurante se merece un sin dudarlo de plato principal pedí la lasaña de merluza y tengo que decir que es un absoluto espectáculo la textura el sabor y la presentación estaban a otro nivel un plato totalmente recomendado además el servicio fue impecable el personal es súper atento amable y se aseguran de que la experiencia sea redonda desde que entras por la puerta hasta que te vas el ambiente del local también acompaña muchísimo sin duda un lugar al que volveré y que recomiendo con los ojos cerrados,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,66,todo increíble la comida muy buena el lugar es precioso nos atendió manuel muy amable y atento nos dio las mejores recomendaciones volvería sí o sí,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,67,buen sitio buena comida el trato de manuel increible siempre es un placer venir a comer a los montes de galicia y encontrar profesionales como estos muchas gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,68,comida estupenda todo en su punto y de muy buena calidad sin duda hemos podido disfrutar de un rato muy agradable el lugar es muy acogedor y el trato del personal inmejorable nos ha atendido manuel un gran profesional muy agradable y en todo momento ha sabido recomendarnos los platos idóneos a nuestras preferencias gastronómicas sin duda repetiremos muchísimas veces más,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,69,sitio para disfrutar calidad y servicio excelente una vez más nos ha atendido manuel un gran profesional gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,70,excelente cocina platos exquisitos bien presentados y mejor cocinados la atención de ayoub amable y atenta lo recomiendo,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,71,hoy de marzo de cenamos mi pareja y yo después de estar siguiéndolo para las redes y mirando siempre la críticas y la verdad que fue un acierto total desde que entramos por la puerta el metro te recibe con una sonrisa por cierto muy guapo y estuvo pendiente de nosotros toda la noche y preguntándonos por todos los platos mi novio quedó encantado porque nunca no habían tratado así la comida esta que te mueres de buena se nota que el producto es de primera se ha convertido en nuestro restaurante ya estoy deseando volver,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,72,excelente servicio quedamos maravillados con el trato y el sergio de nuestro camarero pedro y el director anthony que estuvo pendiente de nosotros toda la noche la lubina la hamburguesa y el arroz con leche brutal lo recomendamos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,73,la comida increíble y el trato de los trabajadores inmejorables volveremos sin duda,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,74,súper buen trato y comida buenísima recomendado,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,75,el restaurante es muy bonito y desde que llegamos la atención por parte de ayoub fue inmejorable nos recomendó y asesoró cualquier duda que tuvimos y la verdad es que comimos realmente bien estaba todo insuperable totalmente recomendable y repetiremos seguro y si nos atiende ayoub mucho mejor gracias por todo,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,76,atención excelente y la comida muy buena y de gran calidad muy atento el camarero que nos atendió ayuob recomendable,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,77,manuel y sammy son excelentes servicio y producto de primera mariscos y pescados altamente recomendado,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,78,la comida muy buena y el servicio espectacular gracias a manuel de jaén la noche fue excelente,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,79,una experiencia increíble empezando por el trato excepcional del personal gracias en especial a manuel por su atención la rapidez de los platos y calidad del género impresionante,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,80,fuimos a comer y la verdad es que nos gustó mucho la experiencia el trato fue muy bueno el personal muy atento y agradable en todo momento la comida estaba muy rica probamos los buñuelos de bacalao que estaban muy bien y de plato principal pedimos carne y lasaña de merluza ambos muy sabrosos de postre la tarta de queso nos encantó y el sorbete fue un buen final más ligero también acompañamos la comida con vino tinto y un albariño que estaban increíblemente buenos en general salimos muy contentos es un sitio recomendable y volveremos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,81,experiencia súper agradable de principio a fin nos atendió martín y ha sido un verdadero encanto súper atento en todo momento de la cena las croquetas de pulpo buenísimas al igual que el lomo bajo recomiendo y volveré pronto,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,82,espectacular la comida pero sobre todo el trato de ayoub todo súper bien explicado y servido sin una de volveremos y eso que venimos de lejos,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,83,todo está buenísimo los buñuelos y la lubina tenéis que pedirlos sí o sí el personal es también una maravilla,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,84,comida excelente y servicio inmejorable con ayoub,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,85,cena increíble con comida exquisita todo el personal muy amables especialmente manuel super atento y amable volveremos sin duda experiencia de,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,86,sitio espectacular roberto súper profesional y amable comida exquisita,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,87,el sitio la comida y la atención perfecto exquisito todo para repetir muchas más veces nos atendió jose muy buen chico cercano y amable muy agradable la expericia y tanto yo como mi familia salimos muy contentos se come estupendamente,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,88,comida en un lugar estupendo el pescado y la carne son maravillosos al igual que la atención de manuel,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,89,la atención de manuel el camarero espectacular una persona cercana educada y que nos supo aconsejar en todo momento la comida un recomendable totalmente repetiremos seguro gracias,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
1,90,hemos repetido y la verdad que es un placer este restaurante buena comida y trato inmejorable manuel es estupendo,Los Montes de Galicia,13670,4.8,"Calle Azcona, 46"
2,1,un sitio especializado en hamburguesas y estas eran muy normalitas tirando a regulares esperaba bastante más de este restaurante,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,2,recomendaría esta comida del restaurante era encantador poco caro pero era de buena calidad lo único que me pospondría es el problema del menú que tienes que escanear tu teléfono en el código qr primero tienes que conectarte a wi fi y escanear fue un dolor correcto pensé que esos días habían terminado después del covid me gusta disfrutar hojeando un menú en lugar de que los dos tengamos que pasar el teléfono no somos esas personas que tienen que tener los teléfonos apagados todo el tiempo y no hablar entre sí a veces en vacaciones ni siquiera traemos uno trae de vuelta el menú impreso,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,3,la verdad es que los camareros muy atentos y amables me pedí el lomo bajo al punto y me lo sirvieron muy hecho con lo cual era incomestible al finalizar la comida me preguntaron si no me había gustado la carne y le dije que de sabor estaba buena pero estaba muy seca a lo que amablemente el camarero se ofreció a repetir la carne aunque le dije que no hacía falta los camareros estrellas pero mi plato me decepcionó mucho,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,4,teníamos reserva a las y ya desde que hemos llegado nos han metido prisa porque cerraba la cocina nos han traído la cuenta sin pedirla y sin terminar de cenar más de media hora antes de su hora de cierre no nos han ofrecido ni postre ni café no volveremos,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,5,buena comida y personal muy amable menú básico pero un montón de opciones mientras que la sensación general del restaurante era limpio y moderno,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,6,la mejor hamburguesa que he probado pedí el la champion y fue increíble un poco caro pero vale la pena,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,7,no me quisieron aplicar el descuento que anuncian al reservar porque justo en la puerta al entrar y si pedir nada dicen que tengo que avisar es un fraude y una vergüenza le echaron la culpa al sistema informàtico increible,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,8,fuimos confiados en otras valoraciones positivas ciertamente muy buenas hamburguesas calidad y cantidad servicio rápido y atento,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,9,no vengas hamburguesa dura sin condimentos buen servicio en el mejor de los casos había una cantidad de cebollas en mi hamburguesa de cebollas caramelizadas realmente no pierdas tu dinero o tiempo,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,10,recibí un trato nefasto por la parte de la encargada totalmente desagradable hablándome de malas maneras y con prepotencia cuando en todo momento le estaba hablando cordialmente se echa mucho de menos la antigua plantilla ellos si que daban un trato genial y un servicio excelente la única persona que nos hablo bien fue la chica de gafas,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,11,la comida es buena pero la espera fue larga y estropearon la cuenta tres veces luego tuvieron la osadía de pedir más dinero porque la cagaron,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,12,muy buen ambiente y buena atención por parte del personal y de la hostess las bebidas muy ricas y las comidas con muy buena pinta el sitio precioso,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,13,desde que llegamos al no tener reserva parece que estábamos molestando tardaron mucho en servirnos los platos en tomar nota y en traernos las aceitunas de echo el camarero que nos tocó muy desagradable por cierto también es verdad que había un chaval supongo que sería el encargado estaba muy atento a que nada faltase pero su equipo muy despistados pedimos nachos a compartir y una hamburguesa para cada uno y nos trajeron las dos cosas a la vez sin hacer espacio en la mesa todo lleno de cosas y sin espacio para comer otro punto en contra es la distancia de las mesas parece que estás comiendo con los de al lado la comida la verdad que estaba aceptable pero el trato malísimo ya no sé si por ser españoles o por otra cosa porque a la mesa de al lado bien que le hicieron la pelota que le dejaran una reseña que si les gustaba mucho su ropa que tal habían comidos y a nosotros nada ninguna atención especial podría repetir otra vez por la comida pero por el equipo de trabajo ninguna,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,14,la comida muy buena y muy buen servicio los camareros muy amables y atentos excelente servicio volvería sin duda alguna,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,15,excelente atención comida exquisita postres magníficos oo recomendaría una experiencia inolvidable y perfecta,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,16,excelente servicio de melvin y vicente la comida deliciosa y el ambiente genial recomiendo el restaurante,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,17,,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,18,muy rica la comida llegó caliente y a tiempo los meseros amables melvin y vicente queridos volvería a este lugar gracias,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,19,super rico y recomendado la cookie al horno las hamburguesas y la ensalada y las limonadas el servicio siempre muy atentos nos atendió melvin y vicente,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
2,20,el sitio genial la comida muy buena calidad precio recomendado nuestros camareros denis y melvin geniales nos aconsejaron super bien y muy atentos,Kathmandu Tandoori House,2790,4.9,"Calle Acuario, 11"
